5.063932950040235,5.041200869750053,5.011820068447882,4.959405093553038
5.104210240798457,5.077428257205468,5.025873165196475,4.939432692483718
5.135659267377897,5.106571415184424,5.039198329099583,4.925035427951175
5.160911135795937,5.130159673619582,5.051066792737364,4.913791183354245
5.1814626439653875,5.149447433347621,5.061390253345938,4.904810456546744
5.1983521633636265,5.165352942757191,5.070288445359622,4.89761808975278
5.212342234341059,5.1785646709547235,5.077941994150965,4.891892893231362
5.224011623030426,5.189611856583367,5.08453635058706,4.8873873573505
5.233809559362592,5.198908782662571,5.090241188144257,4.8838989960580035
5.242090208882128,5.2067839579456345,5.0952043446163,4.881258431470592
5.249135894743936,5.213500315061424,5.099551610467204,4.879323188678388
5.255173479354251,5.219269749011869,5.103388685214062,4.8779735328364815
5.2603863383877565,5.224263901645733,5.106803762855513,4.877109140976465
5.264923352730088,5.22862234807452,5.109870122320135,4.8766462322665625
5.2689058015418535,5.232458922588233,5.112648488703165,4.876515048149355
5.272432730785409,5.235866675236912,5.11518909579515,4.876657648731808
5.275585186188393,5.238921798020729,5.1175334485205095,4.877026005325596
5.278429583101675,5.241686761650732,5.119715810344826,4.877580366515273
5.281020409530644,5.244212838550496,5.121764449123964,4.878287870996941
5.283402407122058,5.2465421429451,5.12370267555677,4.879121378317888
5.285612339063771,5.2487092873005174,5.125549705925055,4.88005848875438
5.2876804282962,5.2507427315981845,5.127321377203675,4.881080725226944
5.289631530788382,5.252665885155547,5.129030738822269,4.8821728526773285
5.2914860947546964,5.254498008117797,5.130688541760701,4.8833223132042445
5.293260946177343,5.256254950146296,5.132303642426243,4.884518758146611
5.294969932915867,5.257949756401895,5.133883335935346,4.885753661025658
5.296624453384693,5.259593165103233,5.135433631000025,4.887019997718582
5.298233890815641,5.2611940163375746,5.136959476563,4.888311982402508
5.299805970175104,5.262759588128564,5.13846494859672,4.889624849679842
5.301347051642674,5.264295872815035,5.139953404034114,4.890954674893726
5.302862372009605,5.265807804411412,5.141427607592982,4.892298225993087
5.3043562432911155,5.2672994456876046,5.142889836253693,4.89365284144145
5.305832216168887,5.268774142131916,5.14434196531945,4.895016329611882
5.307293214512116,5.270234648676936,5.145785539300346,4.896386885900193
5.308741646107837,5.2716832340175355,5.147221830294064,4.897763024444211
5.310179493816155,5.273121766490088,5.148651886066724,4.899143521880644
5.311608390616043,5.27455178477636,5.150076569649567,4.9005273710205595
5.313029681391909,5.2759745561164095,5.151496591947886,4.901913742696457
5.314444473805582,5.277391124238823,5.152912538594714,4.903301954340734
5.315853680183084,5.278802348825763,5.154324892064776,4.904691444108785
5.317258052004001,5.280208938008556,5.15573404988499,4.906081749568808
5.3186582083003335,5.281611475125076,5.157140339630502,4.90747249015269
5.32005465904073,5.283010440752364,5.158544031273499,4.908863352704487
5.321447824385753,5.284406230849053,5.159945347352152,4.910254079579719
5.322838050543294,5.285799171694515,5.161344471344306,4.911644458845455
5.324225622824689,5.287189532190423,5.162741554563043,4.913034316210308
5.325610776395576,5.28857753399034,5.164136721834824,4.914423508379036
5.326993705128753,5.289963359841036,5.165530076175238,4.915811917580289
5.328374568894036,5.291347160451032,5.166921702639365,4.9171994470603915
5.329753499561097,5.292729060146613,5.1683116714922965,4.918586017372647
5.331130605942502,5.294109161529199,5.1697000408200084,4.919971563321707
5.332505977864123,5.295487549310586,5.171086858679278,4.921356031447417
5.3338796895169045,5.296864293470983,5.172472164868004,4.922739377952833
5.335251802216874,5.298239451859591,5.173855992383083,4.92412156699803
5.336622366677926,5.299613072336033,5.175238368620839,4.925502569295151
5.3379914248833655,5.300985194533732,5.17661931636556,4.926882360951468
5.33935901162698,5.302355851311976,5.177998854603485,4.928260922516679
5.340725155782132,5.303725069951623,5.179376999193123,4.929638238198441
5.342089881346702,5.305092873139756,5.180753763417213,4.931014295216343
5.343453208303663,5.306459279780425,5.182129158437243,4.932389083269965
5.344815153329644,5.3078243056623196,5.183503193667746,4.933762594100846
5.346175730378422,5.309187964008554,5.184875877084423,4.935134821131768
5.347534951161429,5.310550265929402,5.186247215478062,4.936505759169727
5.348892825543405,5.311911220795048,5.187617214663408,4.937875404161346
5.350249361868201,5.313270836542632,5.188985879651319,4.939243752991477
5.351604567227066,5.31462911992897,5.190353214790438,4.94061080331734
5.352958447679582,5.315986076738779,5.191719223883947,4.941976553431954
5.354311008435587,5.317341711956045,5.193083910285565,4.9433410021516835
5.355662254004972,5.318696029905176,5.194447276978762,4.944704148723625
5.357012188321049,5.3200490343672495,5.195809326641861,4.946065992749354
5.358360814842122,5.321400728675724,5.197170061701732,4.9474265341221315
5.35970813663514,5.32275111579522,5.198529484377937,4.948785772975197
5.361054156444572,5.324100198386463,5.199887596719137,4.950143709639187
5.362398876749146,5.32544797885971,5.201244400633046,4.9515003446070756
5.363742299808533,5.326794459418747,5.202599897911125,4.952855678505301
5.365084427701818,5.328139642097125,5.2039540902488355,4.954209712069997
5.366425262359172,5.329483528788044,5.205306979262447,4.955562446127406
5.367764805587926,5.3308261212688715,5.206658566502744,4.956913881577764
5.369103059094052,5.332167421221399,5.208008853466411,4.95826401938203
5.370440024499866,5.333507430248522,5.20935784160537,4.95961286055095
5.371775703358557,5.33484614988795,5.210705532334469,4.960960406136053
5.373110097166191,5.336183581623489,5.212051927037807,4.962306657222252
5.374443207371607,5.337519726894361,5.213397027073958,4.963651614921728
5.375775035384517,5.338854587102872,5.214740833780272,4.964995280368916
5.377105582582225,5.340188163620719,5.2160833484764115,4.96633765471635
5.378434850315136,5.341520457794155,5.217424572467243,4.967678739131283
5.379762839911305,5.342851470948353,5.218764507045278,4.969018534792851
5.381089552680145,5.344181204390813,5.2201031534926114,4.970357042889786
5.382414989915543,5.345509659414334,5.221440513082556,4.971694264618504
5.383739152898381,5.346836837299419,5.222776587081016,4.973030201181538
5.385062042898625,5.348162739316187,5.224111376747533,4.9743648537862555
5.386383661177045,5.349487366726043,5.22544488333624,4.975698223643789
5.387704008986644,5.35081072078298,5.226777108096602,4.97703031196817
5.389023087573798,5.352132802734701,5.2281080522740275,4.978361119975603
5.390340898179236,5.353453613823495,5.229437717110345,4.979690648883874
5.391657442038839,5.354773155287027,5.2307661038443,4.98101889991188
5.392972720384261,5.356091428358911,5.232093213711823,4.982345874279189
5.394286734443508,5.3574084342692485,5.23341904794635,4.983671573205748
5.395599485441347,5.358724174245014,5.234743607779043,4.984995997911597
5.3969109745996775,5.360038649510411,5.236066894439006,4.986319149616641
5.3982212031378465,5.361351861287174,5.237388909153419,4.987641029540475
5.399530172272881,5.362663810794789,5.238709653147677,4.988961638902221
5.400837883219692,5.3639744992506575,5.240029127645507,4.9902809789204206
5.402144337191257,5.3652839278703,5.241347333869036,4.99159905081292
5.403449535398744,5.366592097867471,5.242664273038894,4.992915855796783
5.4047534790516325,5.3678990104542414,5.243979946374266,4.9942313950882395
